,name,episode,speaker,text,episode_lines_id,all_lines_id
12475,3,11,Ted ,Don't do this Ted. Don't (He brushes his hair in a mess),152,12476
12476,3,11,Ted ,Dude! ya! It was perfect! You're such a jerk!,153,12477
12477,3,11,Barney ,Which brings us to step 6. You finally realize you've made a huge mistake and now you have to live with it. Step 6 is called purg... wait for it. Keep waiting. Keep waiting for the eternity only to dicover there's no escap-atory.,154,12478
12478,3,11,Robin ,"God, i'm such an idiot.",155,12479
12479,3,11,Marshall ,yeah.,156,12480
12480,3,11,Robin ,"Curt ""the iron man"" irons keeps leaving me love notes on post-its. On the teleprompter, on my desk, on the coffee-maker, on the jar of sugar packets next to the coffee-maker.",157,12481
12481,3,11,,"Lily (reads a post-it): ""here's some sugar for my sugar.""",158,12482
12482,3,11,Robin ,The iron man. oh!,159,12483
12483,3,11,Marshall ,I remember that.,160,12484
12484,3,11,Marshall ,Ro! we are such idiots!,161,12485
12485,3,11,Barney ,Yeah!,162,12486
12486,3,11,Lily ,"Every time we step out the door, they're out there waiting for us. Sometimes, we'll send Ted out first as a scout. Nobody's there. Then we'll go out one second later, and there they are.",163,12487
12487,3,11,Marshall ,It's freakin' supernatural. Are they ghosts? Can only we see them?,164,12488
12488,3,11,Lily ,"""Hey neighbor!"" ""Hey, neighbor""""Hey neighbor.""",165,12489
12489,3,11,Barney ,I remember that.,166,12490
12490,3,11,Barney ,How could you guys let me date Wendy the waitress?,167,12491
12491,3,11,All ,oh you are kidding me?! What?!,168,12492
12492,3,11,Marshall ,Don't k*ll the bar dude!,169,12493
12493,3,11,Lily (same time) ,"We said ""don't do it!""",170,12494
12494,3,11,Barney ,"tss (He looks at a girl but Wendy is right behind, she smiles, he looks desperate)",171,12495
12495,3,11,Ted ,"You've got a whole meat locker at home full of corpses, don't you?",172,12496
12496,3,11,Barney ,"Now look at me. Declawed. Neutered. What was once my jungle is now my zoo and i am forced to mate with the same old lioness again, and again, and again while families pay to watch.",173,12497
12497,3,11,Ted ,"yeah, this metaphor's really falling apart.",174,12498
12498,3,11,Barney ,"Put a bell around my neck and scratch my belly kids, for i am just a docile housecat now. Miaou!",175,12499
12499,3,11,Lily ,"Well, we love this bar. You can't dump her. Marry her if you have to.",176,12500
12500,3,11,Robin ,Wendy the waitress hyphen Stinson.,177,12501
12501,3,11,Marshall ,don't k*ll the bar dude.,178,12502
12502,3,11,Barney ,"And so, inevitably, you have to do the thing you've been dreading all along. Now, a relationship-ectomy is a delicate surgery as it is, but in the case of the platinum rule, it takes a very, very steady hand, and that's step 7: CONFRONTATION.",179,12503
12503,3,11,Robin ,"Curt, we need to talk. I like you...",180,12504
12504,3,11,Marshall ,"guys, we like you a lot...",181,12505
12505,3,11,Barney ,I don't like you.,182,12506
12506,3,11,Robin ,"We're pretending this works, but it doesn't. And i'm getting a little sick of the whole charade.",183,12507
12507,3,11,Lily ,We're getting a little sick of charades.,184,12508
12508,3,11,Barney ,"I mean, i don't like you that way. I used to like you that way but now that i've seen everything there is to see, i don't know, i kind of want to see those same parts just on other girls.",185,12509
12509,3,11,Robin ,So maybe we could go back to just being coworkers.,186,12510
12510,3,11,Marshall ,Maybe we should just go back to being neighbors.,187,12511
12511,3,11,Barney ,"other girls and you, if you're into that but the other girls have to be there, too. That's the important part.",188,12512
12512,3,11,Wendy ,"Gosh, you're just terrified of ever getting close to anyone, aren't you?",189,12513
12513,3,11,Barney ,or that. Let's say it's that. So can i get a gin and tonic?,190,12514
12514,3,11,Barney ,"And in any other relationship, that would be it. End of story. But because you have to see this person again, there's a step 8: FALLOUT.",191,12515
12515,3,11,Robin ,"And now, here's Curt ""the iron man"" irons with sports. Curt? (he's demoralized) Curt?",192,12516
12516,3,11,Curt ,"Well, the Knicks lost. It's sad, really. They had a real shot. Then, out of nowhere, game over. And why? Why Robin?",193,12517
12517,3,11,Robin ,"Uh, well, their perimeter sh**ting has been a little bit off this season...",194,12518
12518,3,11,Curt ,"The knicks lost because they were afraid of getting hurt. So they didn't even try. Well, you know what i think? I think the knicks didn't deserve my love to begin with. Kincks suck! (He gets out, on tears)",195,12519
12519,3,11,Robin ,And that's sports.,196,12520
12520,3,11,Lily ,Do you see anything?,197,12521
12521,3,11,Marshall ,I think we're clear.,198,12522
12522,3,11,Lily ,"ok go go go. (They go out but the door of the Gerards opens, they gets in quickly)",199,12523
12523,3,11,Marshall ,That was close.,200,12524
12524,3,11,Lily ,Too close. (Someone knocks on the door) You've got to be kidding me. What do we do?,201,12525
12525,3,11,Marshall ,I have no idea. (it knocks again),202,12526
12526,3,11,Ted ,"guys, are you here? I forgot my keys. Can you open up?",203,12527
12527,3,11,Lily ,It's just Ted!,204,12528
12528,3,11,Marshall ,Wait! (He looks at the judha: Ted is alone),205,12529
12529,3,11,Ted ,Hello? Guys? (Marshall looks again and see the Gerards go out their apartment),206,12530
12530,3,11,Marshall ,"Baby, we only have one choice.",207,12531
12531,3,11,Lily ,"Okay, hurry! (They come down to the rescue ladder) Michael and Laura are probably...",208,12532
12532,3,11,Laura ,"Hey, neighbors.",209,12533
12533,3,11,Wendy ,"Barney, i just want you to know, i have no hard feelings. It wasn't the best idea for us to get involved. I hope we can still be friends.",210,12534
12534,3,11,Barney ,Thanks Wendy. Of course we can.,211,12535
12535,3,11,Wendy ,"If you need anything else, let me know.",212,12536
12536,3,11,Ted ,waouh. I've got to hand it to Wendy the waitress that was very mature of her.,213,12537
12537,3,11,Barney ,She's gonna try to k*ll me. This is poisoned.,214,12538
12538,3,11,Ted ,What? You're being ridiculous.,215,12539
12539,3,11,Barney ,Yours is poisoned too. She's trying to k*ll me and everyone close to me.,216,12540
12540,3,11,Ted ,What are you talking about?,217,12541
12541,3,11,Barney ,"Ted! Look at the facts. I dump her and she says ""no hard feelings"". She's a psycho! What other explanation is there?",218,12542
12542,3,11,Ted ,"Uh, that you're letting yourself believe she's crazy so you don't have to face the far more likely possibility that she doesn't want to date you either?",219,12543
12543,3,11,Barney ,Where did Marshall get that hamburger?,220,12544
12544,3,11,Ted ,"I don't know, i guess Wendy the Waitress brought it to him.",221,12545
12545,3,11,,"Barney (in slow motion, comes towards Marshall): Noooooooo! (He throws his hamburger away)",222,12546
12546,3,11,Marshall ,Dude.,223,12547
12547,3,11,Barney ,You're welcome.,224,12548
12548,3,11,Robin ,"Wait a second. You've been sitting here, pretending to be the expert on all this, but the truth is, this was no real fallout from your breakup at all?",225,12549
12549,3,11,Barney ,Yet.,226,12550
12550,3,11,Robin ,You're an idiot.,227,12551
12551,3,11,Ted ,"All right, i'm taking off.",228,12552
12552,3,11,Barney ,What?,229,12553
12553,3,11,Ted ,I have a date. (Barney brushes Ted's hair in a mess),230,12554
12554,3,11,Ted ,You're such a jerk!,231,12555
12555,3,11,Barney ,"Ted, have you not been listening? Attraction, bargaining, submission, perks, tipping point, purgatory, confrontation, fallout! These things will all happen to you as surely as they happened to all of us! It's a rule of nature.",232,12556
12556,3,11,Ted ,"Well, i'm sick of all the rules! There's too many of them! The hot/crazy scale, the lemon law, the platinum rule! If everyone in the world followed every one of your rules, the human race would cease to exist. Yes chances are to Stella and I are not going to live happily ever after the overwhelming odds have it ending badly. And when that happens, it'll be for one of a million possible reasons. But that doesn't mean i'm not gonna try. And when it does fail, so help me god, it's not gonna be because of some rule. (He watches himself in th mirror) PS: you just made my hair look awesome. Good night. (He leaves)",233,12557
12557,3,11,Narrator ,"So Stella and i went on our date. But here's the funny thing: turns out, it wasn't actually a date.",234,12558
12558,3,11,Marshall ,"So what do you mean ""it wasn't a date""?",235,12559
12559,3,11,Ted ,She thought we were seeing a movie just as friends.,236,12560
12560,3,11,Marshall ,Why would she think that?,237,12561
12561,3,11,Robin ,Did she see your tattoo and assume you were gay?,238,12562
12562,3,11,Ted ,"Apparently, there's a rule that says i can't date Stella.",239,12563
12563,3,11,Barney ,"Exactly, the platinum rule. Stella reads my blog.",240,12564
12564,3,11,Ted ,"No, this rule comes from the american medical association. Doctors aren't legally allowed to date their patients.",241,12565
12565,3,11,Lily ,"Oh, sorry Ted.",242,12566
12566,3,11,Ted ,It's okay. What are you guys watching?,243,12567
12567,3,11,Narrator ,"So that was the end of the story between me and Stella, at least for the time being. But i don't know, looking back on the platinum rule, i think there's a ninth step. We'll call it coexistence. It's the moment you realize that all that anger and resentment just isn't useful.",244,12568
12568,3,11,Robin ,Thanks for watching.,245,12569
12569,3,11,Curt ,Good night.,246,12570
12570,3,11,Narrator ,and you start to let go of it.,247,12571
12571,3,11,,Marshall&Lily (to Michael&Laura): Hey guys!,248,12572
12572,3,11,Lily ,So what do you guys have going on tonight?,249,12573
12573,3,11,Laura ,We're going to have a few friends over.,250,12574
12574,3,11,Michael ,gonna play some charades.,251,12575
12575,3,11,Marshall ,Have fun.,252,12576
12576,3,11,Narrator ,And move on with your life.,253,12577
12577,3,11,Narrator ,It just takes a while.,254,12578
12578,3,11,,(Wendy comes to the table and offers a drink to Barney): On the house.,255,12579
12579,3,11,Barney ,Thanks. (She leaves and he throws the drink) Crazy!,256,12580
12580,3,13,,"Ted from 2030: Kids, sometimes in life you see someone and you just instantly know this is the person for you. It can happen anywhere. Even the waiting room of a tattoo removal clinic. And that's what happened when I met..Stella.",1,12581
12581,3,13,Stella ,"Ah, the butterfly tramp stamp. My bread and butter. So I'm guessing that the real story involves a bad breakup and some booze. Unless it's a gang tattoo, in which case, I think it's time to find a new gang.",2,12582
12582,3,13,Ted ,"No, I just thought it would be cool to get a caterpillar tattoo, and then a few weeks went by, and all of a sudden...",3,12583
12583,3,13,Stella ,"Well, I can get rid of it in ten one-hour sessions, but, I should warn you, laser surgery's very painful.",4,12584
12584,3,13,Ted ,"Well, I think you'll find I have a very high tolerance for pain. Just last night, I sat through the worst movie ever made.",5,12585
12585,3,13,Stella ,"Oh, Plan 9 From Outer Space?",6,12586
12586,3,13,Ted ,"No, the worst movie... Manos: Hands of Fate.",7,12587
12587,3,13,Stella ,"Uh, I'm a doctor, went to medical school. It's Plan 9. If you don't believe me, it's playing down at the Pamela Theater.",8,12588
12588,3,13,Ted ,"Uh-huh. I don't believe you, Doctor.",9,12589
12589,3,13,Stella ,"Well, what are you doing tonight?",10,12590
12590,3,13,Stella ,"Hey, Ted.",11,12591
12591,3,13,Ted ,"Hey. Hey, put that away. Tonight's on me.",12,12592
12592,3,13,Stella ,"Oh, no, no, don't...",13,12593
12593,3,13,Ted ,"Come on, I insist.",14,12594
12594,3,13,Stella ,"That's so nice. Thank you. Hey, guys, this is my friend Ted. (3 women approaches) He wants to pay.",15,12595
12595,3,13,Ted ,"Oh, wow. Oh, yay. Wow, thank you. One, two, three, four.",16,12596
12596,3,13,,"Woman 1, to Ted: Is something wrong?",17,12597
12597,3,13,Ted ,"No, it's just, um... I'm just a little embarrassed. I thought this was a date. But it's no big deal. Don't worry about it.",18,12598
12598,3,13,,"Woman 2, to Woman 1: What's wrong?",19,12599
12599,3,13,,"Woman 1, to Woman 2: Ted's embarrassed-- he thought this was a date.",20,12600
12600,3,13,,"Woman 2, to Woman 3: Ted thought this was a date.",21,12601
12601,3,13,,"Woman 3, to Stella: Stella, did you know Ted thought this was a date?",22,12602
12602,3,13,,"Stella, to Woman 3: What? I'm not allowed to date a patient. It's an AMA rule.",23,12603
12603,3,13,,"Woman 3, to Woman 2: She's not allowed to date patients. It's an AMA rule.",24,12604
12604,3,13,,"Woman 2, to Woman 1: She's not allowed to date patients. It's an AMA rule.",25,12605
12605,3,13,,"Woman 1, to Ted: She's not allowed to date...",26,12606
12606,3,13,Ted ,"Yeah, I got it.",27,12607
12607,3,13,Man ,We all got it. Ted's a schmuck.,28,12608
12608,3,13,Stella ,And you bought all the tickets.,29,12609
12609,3,13,Ted ,"Yeah, yeah. Hey, you were right. Worst movie-going experience ever. Of course, it had nothing to do with the movie.",30,12610
12610,3,13,Stella ,I am so sorry that you thought that was a date.,31,12611
12611,3,13,Ted ,"No, it's fine. I got to hang out with you on girls' night out. All right, so if you're not allowed to date a patient, I'll just... I'll wait until these ten session are up and then I'll ask you out then.",32,12612
12612,3,13,Stella ,"Well, then,fair warning: I'm going to say no.",33,12613
12613,3,13,Ted ,"Really? I'm getting mixed signals from you. I feel like you've been staring at my ass for quite some time. What, you're married?",34,12614
12614,3,13,Stella ,No.,35,12615
12615,3,13,Ted ,Boyfriend?,36,12616
12616,3,13,Stella ,No.,37,12617
12617,3,13,Ted ,Lesbian?,38,12618
12618,3,13,Stella ,No.,39,12619
12619,3,13,Ted ,Only date black guys?,40,12620
12620,3,13,Stella ,No.,41,12621
12621,3,13,Ted ,"And yet you can say with absolute confidence that ten weeks from now, if I ask you out on a date, your answer will be...",42,12622
12622,3,13,Stella ,No.,43,12623
12623,3,13,Robin ,"No... Hmm. What could she mean when she says 'no'? I don't know, it is totally cryptic.",44,12624
12624,3,13,Ted ,This is far from over. We're talking ten weeks from now. Who knows what she'll want then? Do you know what you're going to want for lunch ten weeks from now?,45,12625
12625,3,13,Marshall ,"Sloppy Joe, shrimp cocktail and a milk shake.",46,12626
12626,3,13,Barney ,"Ted, do you know how long it takes a woman to decide whether or not she's going to sleep with a guy? 8.3 seconds. After that, her decision is made. She will not change her mind.",47,12627
12627,3,13,Ted ,That's ridiculous.,48,12628
12628,3,13,Barney ,Is it? Describe your first 8.3 seconds with Stella.,49,12629
12629,3,13,Stella ,Lower back butterfly tattoo... you're up.,50,12630
12630,3,13,Ted ,"So we got off to a rocky start. That may be a problem for some guys, but I get better over time. Right? I'm not some Top 40 song... easily digestible. I'm complex. I require time and multiple listens. I'm 'Stairway to Heaven'.",51,12631
12631,3,13,Robin ,"Wow, Roger Daltrey just rolled over in his grave. That's not the right guy, is it? He's not even dead, is he?",52,12632
12632,3,13,Lily ,"I think that's great, Ted. You can do whatever you set your mind to. In fact, you've inspired me. I'm going to stop biting my nails.",53,12633
12633,3,13,Marshall ,"But, baby, you love biting your nails.",54,12634
12634,3,13,Lily ,"I know, but I'm doing this for Ted. Hmm. God, this is really hard.",55,12635
12635,3,13,Ted ,"Give me ten sessions, I'm going to turn that ""no"" into a ""yes.""",56,12636
12636,3,13,Barney ,"Really, Ted? You think so? Well, tell me, how did the rest of that session go?",57,12637
12637,3,13,Stella ,This is going to hurt a little.,58,12638
12638,3,13,Ted ,"Yeah, well, I can handle pain. This one time I was playing tennis, and... (He screams in a high-pitched ton)",59,12639
12639,3,13,Stella ,"Yeah, but tattoo removal really hurts. Everyone probably sounds like that.",60,12640
12640,3,13,Abby ,"Doctor, are you all right? I heard a woman screaming in here. Oh. (she starts laughing and leave)",61,12641
12641,3,13,Ted ,Here's to nine more great sessions.,62,12642
12642,3,13,,Ted from 2030: Weeks went by. The second session I told her about how I spent a summer working with inner-city kids. The third session we both spoke nothing but French. The fourth session I made her laugh so hard she fell out of her chair. So by the time the fifth session came around...,63,12643
12643,3,13,Stella ,Still no.,64,12644
12644,3,13,Ted ,"Still no. What's up with that? I mean, I juggled.",65,12645
12645,3,13,Barney ,You juggled? I thought you were trying to impress her.,66,12646
12646,3,13,Ted ,You do magic. How is juggling any lamer than magic?,67,12647
12647,3,13,Barney ,Magic's not lame.,68,12648
12648,3,13,Ted ,I don't get it. I mean...,69,12649
12649,3,13,Barney ,Is this lame?,70,12650
12650,3,13,Robin ,"Oh, Barney, no, no. We said no fireballs at the table.",71,12651
12651,3,13,Marshall ,What the hell is wrong with you?,72,12652
12652,3,13,Robin ,There's alcohol in here.,73,12653
12653,3,13,Lily ,Barney...,74,12654
12654,3,13,Barney ,I...,75,12655
12655,3,13,Lily ,We've talked about this. It's a fire code violation.,76,12656
12656,3,13,Barney ,"Yeah, but Ted provoked me.",77,12657
12657,3,13,Lily ,"No, no, you are on a time-out. Go sit over there.",78,12658
12658,3,13,Barney ,But...,79,12659
12659,3,13,Lily ,Go!,80,12660
12660,3,13,Ted ,Anyway... I don't get it. She should be into me by now.,81,12661
12661,3,13,Lily ,"You know, you can do this, Ted. I said that I would stop biting my nails, and kablam-ey. It's just a challenge. It can't be easy to woo someone while you're sticking your naked butt in their face.",82,12662
12662,3,13,Marshall ,"Works for baboons. It's called ""presenting.""",83,12663
12663,3,13,Ted ,I got four sessions left. Ther-There's got to be an angle I'm not seeing.,84,12664
12664,3,13,Barney ,"You can't turn a ""no"" into a ""yes,"" Ted. Can't be done.",85,12665
12665,3,13,Robin ,"I don't know, Barney. I mean, sometimes persistence pays off. I said ""yes"" eventually.",86,12666
12666,3,13,Barney ,"No, you didn't. You were like, ""No, we can't, we're friends. It would mess up the dynamic of the group.""",87,12667
12667,3,13,Robin ,To Ted.,88,12668
12668,3,13,Barney ,"Oh, right.",89,12669
12669,3,13,Ted ,"Wait a second. Wait a second, I got the angle.",90,12670
12670,3,13,Abby ,"Sir, please don't yell at me, because when people yell at me, I have a tendency to start crying. Please don't do it.",91,12671
12671,3,13,Stella ,"Abby, I've told you before.",92,12672
12672,3,13,,Abby:...Please...,93,12673
12673,3,13,Stella ,"When they're rude to you, hang up the phone.",94,12674
12674,3,13,,Abby:...how difficult it is for me to...,95,12675
12675,3,13,Stella ,"Go on, you can do this, hang up. Abby, hang it up.",96,12676
12676,3,13,Abby ,I am too busy to waste my time... (Abby finally hangs up),97,12677
12677,3,13,Stella ,"I'm sorry, I just wish that some of the patients would be nicer to you.",98,12678
12678,3,13,Ted ,The receptionist. That's my way in.,99,12679
12679,3,13,Barney ,I like this. Seduce the receptionist. That's a great plan.,100,12680
12680,3,13,Ted ,That's not the plan. And how would that help me with Stella?,101,12681
12681,3,13,Barney ,Who?,102,12682
12682,3,13,Ted ,Here's the plan.,103,12683
12683,3,13,Ted ,"Hi. Here. I stopped... (He takes the bag back and wait for stella to be able to see him to give it back to Abby) Hi, I stopped for coffee and I... and I thought I'd grab you something.",104,12684
12684,3,13,Abby ,"Oh, wow, thank you, that's so nice. You're like a knight. I should call you Sir Ted.",105,12685
12685,3,13,Ted ,What?,106,12686
12686,3,13,Abby ,"Nothing. Nothing. (laughs nervously) It's really stupid. (She calls Stella, who is standing right behind her) Um, Dr. Zinman, Ted's here.",107,12687
12687,3,13,Stella ,"Thanks. Thanks, Abby.",108,12688
12688,3,13,Ted ,And now... we wait.,109,12689
12689,3,13,,"Ted from 2030: And sure enough, by session seven, she saw me in a whole new light.",110,12690
12690,3,13,Stella ,"Okay, I'm about to break my big rule here.",111,12691
12691,3,13,Ted ,Break it.,112,12692
12692,3,13,Stella ,"Okay. Abby goes bowling with her church group every Wednesday nights...and she really wanted to invite you, but she's too shy.",113,12693
12693,3,13,Ted ,Abby is...?,114,12694
12694,3,13,Stella ,"My receptionist. You really made quite an impression on her with the coffee the other day. I mean, she has really not stopped talking about you.",115,12695
12695,3,13,Ted ,"Oh, Abby. I thought you said ""Alan.""",116,12696
12696,3,13,Stella ,"But you just said, ""Abby is...?""",117,12697
12697,3,13,Ted ,"Right. Right, I thought I said ""Alan.""",118,12698
12698,3,13,Stella ,Who's Alan?,119,12699
12699,3,13,Ted ,Who's Abby?,120,12700
12700,3,13,Stella ,My receptionist.,121,12701
12701,3,13,Ted ,Exactly.,122,12702
12702,3,13,Ted ,What is happening?,123,12703
12703,3,13,Lily ,"Ted. You just got to be yourself, no more gimmicks.",124,12704
12704,3,13,Ted ,"You're right, no more gimmicks. One more gimmick.",125,12705
12705,3,13,Ted ,You know what's on her shelf? That self-help book 'The Power of Me'.,126,12706
12706,3,13,Ted ,"I know, I know, but I thought if I read it, maybe we'd have something new to talk about.",127,12707
12707,3,13,Marshall ,It's actually a great book. It taught me the power of complete memory.,128,12708
12708,3,13,Ted ,Can I borrow your copy?,129,12709
12709,3,13,Marshall ,I left it somewhere... I forget.,130,12710
12710,3,13,Ted ,Hi. Ted Mosby for Dr. Zinman.,131,12711
12711,3,13,Abby ,"Hi, Ted. I'll let her know.",132,12712
12712,3,13,Ted ,Telepathically?,133,12713
12713,3,13,,"Abby, laughing: That's funny. That's funny, smart, and great.",134,12714
12714,3,13,Stella ,"I am so sorry that I am late. I have, like, two minutes for lunch everyday.",135,12715
12715,3,13,Ted ,"It's crazy. Yeah, I understand. I was just, uh, checking out the old bookshelf here. I see you've read 'The Power of Me'. It's funny...",136,12716
12716,3,13,Stella ,"What? Oh, no. No, no, no, no, no, I would never read that piece of crap. Some patient left it here.",137,12717
12717,3,13,Ted ,"Oh, thank God. (chuckling) I couldn't agree more. That's total crap. I see people reading that on the subway and I just want to shout, ""Get a life, people!""",138,12718
12718,3,13,Abby ,"Ted, I found your book.",139,12719
12719,3,13,Ted ,What?,140,12720
12720,3,13,Abby ,Your book 'The Power of Me'. I think you accidentally dropped it in the garbage.,141,12721
12721,3,13,Ted ,"What? No, that's... that's not mine. I've never seen that before in my life.",142,12722
12722,3,13,Abby ,"No, you were reading it in the lobby.",143,12723
12723,3,13,Ted ,"Wha... no, you have me confused with someone else.",144,12724
12724,3,13,Abby ,"No, no, look right here. ""From the personal library of Ted Mosby."" That's you.",145,12725
12725,3,13,Robin ,"Ted, I hate to say this, but I think it's ""nail the receptionist"" time.",146,12726
12726,3,13,Ted ,I'm not gonna nail the receptionist.,147,12727
12727,3,13,Barney ,"Ted, every little boy wants to grow up to nail the doctor or the lawyer. Somebody's gotta nail the receptionist.",148,12728
12728,3,13,Ted ,No. I like Stella.,149,12729
12729,3,13,Barney ,"Okay, I'm gonna stop you right there, Ted. Your little Stella is not so perfect.",150,12730
12730,3,13,Ted ,What do you mean?,151,12731
12731,3,13,Barney ,"I went down there and checked her out for myself. Yeah. And while I was down there, I discovered that she had a secret, a terrible... terrible secret.",152,12732
12732,3,13,Ted ,What? What is it?,153,12733
12733,3,13,Barney ,"Hold on, I gotta pee. (He stands up et goes to the toilets) Okay, I'm back. What's going on at work?",154,12734
12734,3,13,Ted ,What's the big secret?!,155,12735
12735,3,13,Barney ,"Oh. Oh, right.",156,12736
12736,3,13,Barney ,"Hi, I'd like to see Dr. Zinman, please.",157,12737
12737,3,13,Abby ,"Sure, what's it regarding?",158,12738
12738,3,13,Barney ,"Oh, I just want to see her. Want to look at her, see what she looks like.",159,12739
12739,3,13,Abby ,I-I don't understand.,160,12740
12740,3,13,Barney ,"I'm sorry, did I accidentally oprima numero dos when I called? Do you speak English? I want to see her!",161,12741
12741,3,13,Abby ,"Sir, please don't yell at me because when people yell at me, I have a tendency to start crying.",162,12742
12742,3,13,Barney ,What are your credentials?!,163,12743
12743,3,13,Abby ,Please don't do that. Please.,164,12744
12744,3,13,Barney ,I want to know who am I speaking with!,165,12745
12745,3,13,Barney ,"At first she seemed great, beautiful, smart, way out of your league. But then, I overheard this conversation.",166,12746
12746,3,13,Stella ,"Oh, Abby, did my hypnotherapist call yet?",167,12747
12747,3,13,Abby ,No.,168,12748
12748,3,13,Stella ,When am I going to kick this folliculaphilia?,169,12749
12749,3,13,Ted ,Folliculaphilia?,170,12750
12750,3,13,Barney ,Folliculaphilia.,171,12751
12751,3,13,Ted ,What is that?,172,12752
12752,3,13,Barney ,"Ted, your perfect woman can only be attracted to men with moustaches.",173,12753
12753,3,13,Ted ,That is the stupidest thing I've ever heard. That's not real.,174,12754
12754,3,13,Barney ,"You're right, Ted. I'm just making that up.",175,12755
12755,3,13,Ted ,I know that you are because there's no such thing.,176,12756
12756,3,13,Robin ,I got it a little bit.,177,12757
12757,3,13,Ted ,"Hi. Uh, Ted Mosby for Dr. Zinman.",178,12758
12758,3,13,Abby ,"Oh, hi, Ted. Love the 'stache. You look like a young Tom Selleck, only a million times handsomer. Dr. Zinman, Magnum's here to see you. Just kidding. Stupid.",179,12759
12759,3,13,Stella ,Sorry I'm late. Typical two-minute lunch. So we are very close to getting...,180,12760
12760,3,13,Ted ,Why? Just why?,181,12761
12761,3,13,Barney ,Y-you don't remember?,182,12762
12762,3,13,Barney ,I'll bet anyone ten bucks I can get Ted to grow a moustache.,183,12763
12763,3,13,Ted ,Uh... okay.,184,12764
12764,3,13,Ted ,You sabotaged my next to last chance with Stella for ten dollars?,185,12765
12765,3,13,Barney ,"I know. I would've done it for free. But, no. You owe me ten bucks.",186,12766
12766,3,13,Ted ,"This is awful. My-my tenth session is next week. I'm gonna ask her out, and she's gonna say the most demoralizing syllable in the English language... no. You know what? Just forget it. I'm not even gonna ask her.",187,12767
12767,3,13,Lily ,"No, you have to. She likes you. She said so herself. (clearing throat) I mean...",188,12768
12768,3,13,Ted ,"Oh, my God, you went and saw her, too.",189,12769
12769,3,13,Lily ,"I swear to you, I did not.",190,12770
12770,3,13,Marshall ,My wife's always getting on me about my dry elbows. So good to be in a relationship. Anyone special in your life? Or maybe just someone you're interested in? Interes-ted in?,191,12771
12771,3,13,Stella ,"You know, we should really get this mole checked out. It's just a little irregular.",192,12772
12772,3,13,Marshall ,"Irregular? Oh, my God. This is it. It's all over.",193,12773
12773,3,13,Stella ,One of my patients has this little butterfly tattoo at the bottom of his back.,194,12774
12774,3,13,Marshall ,"Can you stop talking about your other patients?! I'm dying here, woman!",195,12775
12775,3,13,Stella ,"There you go. Look, even if it is something, it's easily treatable, so try to relax.",196,12776
12776,3,13,Marshall ,"Okay. Hey, what was it you were saying before about the guy with the butterfly tattoo?",197,12777
12777,3,13,Stella ,"Oh, that... that's nothing. It's just a little crush. So I will be calling you with your results.",198,12778
12778,3,13,Marshall ,Oh. Okay. Thank you.,199,12779
12779,3,13,Stella ,"Oh, sir, your book!",200,12780
12780,3,13,Ted ,No.,201,12781
12781,3,13,Marshall ,Yes.,202,12782
12782,3,13,Ted ,"She said ""crush""? And she was talking about me?",203,12783
12783,3,13,,Ted from 2030: That last session was the least painful of all. I savored every searing blast of that laser.,204,12784
12784,3,13,Stella ,All done.,205,12785
12785,3,13,,Ted from 2030: The moment I'd waited ten weeks for had arrived.,206,12786
12786,3,13,Ted ,"Stella...now that I'm no longer your patient, would you like to have dinner with me?",207,12787
12787,3,13,Stella ,"Ted, you're a really nice guy...",208,12788
12788,3,13,Ted ,"Oh, no.",209,12789
12789,3,13,Stella ,It has been so great getting to know you.,210,12790
12790,3,13,Ted ,I am gonna k*ll Marshall.,211,12791
12791,3,13,Stella ,I've had so much fun these last ten weeks.,212,12792
12792,3,13,Ted ,"Oh, my God, this is worse than the laser.",213,12793
12793,3,13,Stella ,I have a daughter.,214,12794
12794,3,13,Ted ,What?,215,12795
12795,3,13,Stella ,"Her name's Lucy. She's eight. Work and being with her, that's pretty much my life. My social calendar is movie night with the girls once a month when I can get a sitter. I mean, I've been to one party in the past year... St. Paddy's Day... it was awful, I left early. But, really, my only free time is the two minutes I get for lunch, so... this is why I don't date. Ted, I only have time for one most important person in my life, and that's Lucy. Anyway, it's been fun. Next time, think before you ink. But if you ever do wake up with, like, a dolphin tattoo on your ankle, just give me a call.",216,12796
12796,3,13,Ted ,There it is... she's a mom. It's just not gonna happen.,217,12797
12797,3,13,Marshall ,"Sorry, dude. Have a shrimp.",218,12798
12798,3,13,Ted ,I'm good. I guess I got no one but myself to blame. She told me right from the start she was gonna say no and sure enough... Wait a minute.,219,12799
12799,3,13,Ted ,You didn't actually say no.,220,12800
12800,3,13,Stella ,What do you mean?,221,12801
12801,3,13,Ted ,"All this time you were, uh, you were supposed to say no, but you didn't... I checked the transcript. So, here's what I'm proposing. Uh... You only have two minutes, right?",222,12802
12802,3,13,Stella ,Right.,223,12803
12803,3,13,Ted ,"Okay. You want to, uh... go on a a two-minute date with me?",224,12804
12804,3,13,Stella ,Last two-minute date I had gave me a daughter. Um... Okay.,225,12805
12805,3,13,Ted ,Great. And... go. Taxi!,226,12806
12806,3,13,Ranjit ,Hello!,227,12807
12807,3,13,Stella ,"Ted, I seriously only have two minutes...",228,12808
12808,3,13,Ted ,I know.,229,12809
12809,3,13,Stella ,That's like 120 seconds.,230,12810
